,time,mag_x,mag_y,mag_z,lat,long,elevation,day/night
243,2023-04-23 03:31:37.670510,34.23198,27.398,37.71534,51.74354550157799,63.99829534039517,425.4007883500178,Day
244,2023-04-23 03:31:45.144411,34.84777,27.2483,37.93294,51.7638764771316,64.74381407713594,425.3812022616785,Day
245,2023-04-23 03:31:52.618197,34.80112,27.12704,38.06151,51.779077996400304,65.4899111868821,425.36023529140385,Day
246,2023-04-23 03:32:00.127314,34.15774,27.12374,38.12369,51.78917835575539,66.23978746186565,425.3377839255489,Day
247,2023-04-23 03:32:07.624054,34.13701,26.83872,38.20201,51.79409104313375,66.98905042500681,425.313968478516,Day
248,2023-04-23 03:32:15.118078,34.23349,26.76597,38.25442,51.7938303679344,67.73798088731748,425.2887792951257,Day
249,2023-04-23 03:32:22.603684,34.2361,26.70967,38.04225,51.788409751832006,68.48595526192811,425.26223670343757,Day
250,2023-04-23 03:32:30.086867,34.12933,26.35493,38.08224,51.77783821744191,69.23341926823437,425.2343238766162,Day
251,2023-04-23 03:32:37.567249,34.26006,26.35581,38.14724,51.762125863516516,69.98015941274345,425.2050462810924,Day
252,2023-04-23 03:32:45.044203,34.12901,25.99694,38.45939,51.741286822094764,70.725933809173,425.1744113272009,Day
253,2023-04-23 03:32:52.530551,34.139,25.81376,38.37052,51.71528805765071,71.47183502213655,425.1423688310086,Day
254,2023-04-23 03:33:00.017803,34.30351,25.60193,38.52232,51.684157112353866,72.21688774227228,425.10895421640504,Day
255,2023-04-23 03:33:07.516923,34.30835,25.38555,38.58336,51.647849893159,72.96195496341656,425.0741217743756,Day
256,2023-04-23 03:33:15.012944,34.29181,25.36963,38.53286,51.606443699670734,73.70539646888858,425.0379425855541,Day
257,2023-04-23 03:33:22.516800,34.24846,25.10114,38.5275,51.559889719415295,74.44812918339684,425.0003677039322,Day
258,2023-04-23 03:33:30.004631,34.15615,24.84213,38.67105,51.50836274285739,75.187628565055,424.9615244425707,Day
259,2023-04-23 03:33:37.503695,34.17415,24.59882,38.76338,51.45170263650085,75.9263975278938,424.92128027990054,Day
260,2023-04-23 03:33:44.977694,34.3175,24.56094,38.91354,51.39021718637037,76.6607418201088,424.87983826647536,Day
261,2023-04-23 03:33:52.451896,34.42905,24.45389,39.0266,51.32374958683383,77.39297290912178,424.837073223646,Day
262,2023-04-23 03:33:59.924295,34.44145,24.26109,38.88224,51.252341121902816,78.12278307101589,424.79300191678317,Day
263,2023-04-23 03:34:07.381208,34.38136,24.11984,39.00506,51.17617294530567,78.84863540716592,424.7477209039717,Day
264,2023-04-23 03:34:14.854613,34.51925,24.03975,39.10656,51.094942121912176,79.5735404244443,424.70104118796405,Day
265,2023-04-23 03:34:22.332396,34.40259,23.87693,39.36702,51.008793090107815,80.29614786759755,424.65304298992487,Day
266,2023-04-23 03:34:29.805885,34.41222,23.69424,39.57145,50.91785611800512,81.01549805511664,424.60378984195063,Day
267,2023-04-23 03:34:37.279969,34.43795,23.48007,39.65778,50.82211371828314,81.73189573800298,424.5532622528336,Day
268,2023-04-23 03:34:44.754249,34.52348,23.27916,39.71533,50.72160001158887,82.4452152249311,424.50146953823287,Day
269,2023-04-23 03:34:52.230476,34.61707,22.9856,39.73413,50.61633187024201,83.15545718929688,424.448412143826,Day
270,2023-04-23 03:34:59.694277,34.60862,22.66992,39.93949,50.506553551863476,83.86118395222057,424.3942022134058,Day
271,2023-04-23 03:35:07.198776,34.54843,22.61519,39.82147,50.39150417569952,84.56723528133463,424.3384616050081,Day
272,2023-04-23 03:35:14.683209,34.56126,22.32549,39.11051,50.27213332664374,85.26779161557909,424.2816462514073,Day
273,2023-04-23 03:35:22.178938,34.62507,22.80848,39.44959,50.14798628353809,85.96571398213759,424.2235299136073,Day
274,2023-04-23 03:35:29.664706,34.52215,22.60517,39.60274,50.01946045393648,86.65889865356752,424.16429102920637,Day
275,2023-04-23 03:35:37.150265,34.54533,22.29513,39.88422,49.88644924307189,87.34812064211121,424.1038709165501,Day
276,2023-04-23 03:35:44.630621,34.65348,21.90171,40.09535,49.74907980299661,88.03289191320435,424.0423189808859,Day
277,2023-04-23 03:35:52.111171,34.82038,21.57837,40.23155,49.60731071441104,88.71358563218764,423.97960872278657,Day
278,2023-04-23 03:35:59.592367,34.92517,21.3945,40.22046,49.46117660992616,89.39017343607252,423.91574871624005,Day
279,2023-04-23 03:36:07.070119,34.89035,21.09908,40.2788,49.310810642034745,90.0621949824641,423.8507901433154,Day
280,2023-04-23 03:36:14.553901,34.96928,20.86437,40.29565,49.15605975845631,90.73046393723835,423.7846610226649,Day
281,2023-04-23 03:36:22.029601,34.9696,20.63365,40.265,48.99727785237647,91.39360396050617,423.71750636466226,Day
282,2023-04-23 03:36:29.504848,34.97251,20.35595,40.24386,48.834350111377944,92.05227533667707,423.6492708468385,Day
283,2023-04-23 03:36:36.982067,34.98581,20.12305,40.25105,48.66728048787117,92.70659872968876,423.5799510819393,Day
284,2023-04-23 03:36:44.460787,35.11818,19.78296,40.39668,48.49612106025903,93.35649960166825,423.50956422546955,Day
285,2023-04-23 03:36:51.934317,35.14088,19.44129,40.23591,48.32107613896113,94.00135913461595,423.4381893745871,Day
286,2023-04-23 03:36:59.411231,35.16124,19.09098,40.09752,48.142008387241475,94.64183398011848,423.36576618842093,Day
287,2023-04-23 03:37:06.885340,35.03428,18.76746,40.3051,47.95910254179537,95.27740427868395,423.2923657410148,Day
288,2023-04-23 03:37:14.358290,35.07134,18.53192,39.99018,47.77238510679796,95.90813499159272,423.21799493307674,Day
289,2023-04-23 03:37:21.831494,35.11185,18.14102,40.00157,47.58187147198109,96.53412123530858,423.14265687925814,Day
290,2023-04-23 03:37:29.294293,35.1866,17.84607,39.88393,47.38788179557829,97.15448765171425,423.0664746700654,Day
291,2023-04-23 03:37:36.764616,35.36857,17.62053,40.16581,47.19001621287751,97.7706642157234,422.9892889720188,Day
292,2023-04-23 03:37:44.229324,35.41453,17.38948,39.96305,46.98867231437729,98.38154906127457,422.91125347562195,Day
293,2023-04-23 03:37:51.706174,35.53299,17.14796,39.82388,46.783410552661564,98.98859647184062,422.83219735502826,Day
294,2023-04-23 03:37:59.173391,35.59795,16.87792,39.66763,46.57488650682366,99.59000067098229,422.7523726862808,Day
295,2023-04-23 03:38:06.634068,35.6008,16.70073,39.50025,46.36307091704917,100.1860351041832,422.6717665010737,Day
296,2023-04-23 03:38:14.103915,35.55568,16.3472,39.38614,46.14757120262471,100.77793633719867,422.5902299157636,Day
297,2023-04-23 03:38:21.575009,35.48943,16.17938,39.49478,45.9286634964634,101.36505590827474,422.5078690910345,Day
298,2023-04-23 03:38:29.044310,35.41536,16.03152,39.67876,45.70648237953759,101.94717328434825,422.4247358066852,Day
299,2023-04-23 03:38:36.518720,35.60104,15.5718,39.58306,45.48087488949542,102.52481826036454,422.34077481410105,Day
300,2023-04-23 03:38:43.984275,35.72952,15.34969,39.38258,45.25229979125549,103.09696220736168,422.2561587055446,Day
301,2023-04-23 03:38:51.464741,35.63991,15.18065,39.11168,45.02011786644687,103.66532721763807,422.1706539993481,Day
302,2023-04-23 03:38:58.938300,35.62229,15.01882,38.9998,44.784999047642884,104.22838908115416,422.08451124027187,Day
303,2023-04-23 03:39:06.415410,35.64734,14.64756,38.68597,44.54669993879668,104.78687267418503,421.99764462372974,Day
304,2023-04-23 03:39:13.900371,35.71624,14.31868,38.54235,44.305122082669726,105.34111652098392,421.9100233322981,Day
305,2023-04-23 03:39:21.380616,35.75861,14.13101,38.35608,44.060704520614955,105.89023891979195,421.82181149172754,Day
306,2023-04-23 03:39:28.863893,35.83775,13.89186,38.20509,43.81325445667015,106.43480869482394,421.73294448068737,Day
307,2023-04-23 03:39:36.345440,35.84873,13.6604,38.17813,43.56298083889815,106.97449476960031,421.6435030016692,Day
308,2023-04-23 03:39:43.826660,35.83004,13.50283,38.13014,43.309880222602786,107.50943953334362,421.55349167839773,Day
309,2023-04-23 03:39:51.307201,35.75342,13.30126,37.82245,43.05401397063244,108.03964444021015,421.46293876655056,Day
310,2023-04-23 03:39:58.788331,35.94159,13.18649,37.77719,42.79538628637469,108.56522892275915,421.3718527358561,Day
311,2023-04-23 03:40:06.271416,35.95714,12.77098,37.78276,42.53397557088828,109.08635738941628,421.28023371616223,Day
312,2023-04-23 03:40:13.763854,35.95365,12.62419,37.73988,42.26962090093239,109.60345495717554,421.18803421235464,Day
313,2023-04-23 03:40:21.244600,36.00564,12.27983,37.43289,42.00305065817878,110.11522677953597,421.0955164129052,Day
314,2023-04-23 03:40:28.722592,36.0176,11.91845,37.22602,41.73402563158202,110.62228178811115,421.00260488132136,Day
315,2023-04-23 03:40:36.207585,36.06544,11.78001,37.23142,41.46223418473472,111.1253215000254,420.9092016625728,Day
316,2023-04-23 03:40:43.689252,36.12439,11.51144,37.06734,41.18808435353237,111.62370416092952,420.815457079359,Day
317,2023-04-23 03:40:51.173589,36.3189,11.38339,36.61061,40.91141323027249,112.11784625066687,420.72132555805774,Day
318,2023-04-23 03:40:58.662807,36.28489,11.18184,36.45689,40.63216809969833,112.60794681149379,420.62680050815874,Day
319,2023-04-23 03:41:06.141790,36.27611,10.93718,36.30234,40.35096526950426,113.09304981218162,420.53210108086193,Day
320,2023-04-23 03:41:13.613555,36.32696,10.58886,36.04824,40.06773311745443,113.57342287871816,420.4372128905709,Day
321,2023-04-23 03:41:21.087704,36.4534,10.30416,35.69061,39.782156817366754,114.04972118843521,420.34204182181696,Day
322,2023-04-23 03:41:28.561121,36.47111,10.18718,35.59087,39.49439994114618,114.5217816453604,420.2466547529685,Day
323,2023-04-23 03:41:36.024574,36.61845,9.92241,35.38285,39.20485028640677,114.98909527212024,420.151191726426,Day
324,2023-04-23 03:41:43.496804,36.5242,9.84398,35.26549,38.91282873580908,115.45286895757326,420.0554417037495,Day
325,2023-04-23 03:41:50.963112,36.56005,9.62818,35.08976,38.61894472654071,115.91223832378842,419.95961814249137,Day
326,2023-04-23 03:41:58.429221,36.71622,9.29566,34.82932,38.3230154661606,116.36760443725994,419.8636744770631,Day
327,2023-04-23 03:42:05.894411,36.78737,9.03937,34.7375,38.025101635078705,116.81898032749454,419.76764430811374,Day
328,2023-04-23 03:42:13.363295,36.77859,8.71073,34.44238,37.725057035787856,117.26668699078341,419.67149523458653,Day
329,2023-04-23 03:42:20.852336,36.90496,8.45039,34.2522,37.4222595457453,117.71172292401657,419.5750453924609,Day
330,2023-04-23 03:42:28.317369,37.00925,8.32146,33.98008,37.11850740325238,118.15155128077834,419.47888222951923,Day
331,2023-04-23 03:42:35.806684,37.01345,8.00101,33.73881,36.81189592778558,118.58902961985495,419.38241826941663,Day
332,2023-04-23 03:42:43.271446,37.0887,7.65946,33.50602,36.50444800804252,119.02137061533901,419.2863055893223,Day
333,2023-04-23 03:42:50.733784,37.13587,7.47527,33.12433,36.19529391687312,119.44992801314345,419.1902849752818,Day
334,2023-04-23 03:42:58.222695,37.24209,7.35951,32.85205,35.88326848551491,119.87638316995358,419.0940138848186,Day
335,2023-04-23 03:43:05.684866,37.21372,7.12537,32.52579,35.57060782905147,120.29777426791425,418.9981987839313,Day
336,2023-04-23 03:43:13.167209,37.1598,6.9042,32.42093,35.25540086881898,120.71677792342003,418.9022700450065,Day
337,2023-04-23 03:43:20.626653,37.24078,6.50695,31.96437,34.939479257351586,121.13105402001165,418.8068017893815,Day
338,2023-04-23 03:43:28.116456,37.21282,6.25772,31.6034,34.62062793371101,121.543589380633,418.711143065674,Day
339,2023-04-23 03:43:35.602219,37.25497,6.04448,31.271,34.30033504487007,121.95251911905056,418.6157616012936,Day
340,2023-04-23 03:43:43.057405,37.33707,5.68175,30.80886,33.97976688593076,122.35647956232732,418.52101758187956,Day
341,2023-04-23 03:43:50.514451,37.36375,5.63452,30.47421,33.65757174076919,122.75729061165825,418.4265253127646,Day
342,2023-04-23 03:43:57.982739,37.33382,5.70523,30.33328,33.333373055648906,123.15549211193259,418.3321944254097,Day
343,2023-04-23 03:44:05.467290,37.39186,5.51108,30.14201,33.006976215636605,123.55137943374999,418.23799082511874,Day
344,2023-04-23 03:44:12.928406,37.58763,5.36876,29.79173,32.68012821449398,123.94292343599045,418.1444361961791,Day
345,2023-04-23 03:44:20.394417,37.60736,5.00367,29.36556,32.351640958293636,124.3316469839253,418.0512062853695,Day
346,2023-04-23 03:44:27.855795,37.61766,4.53029,28.99366,32.02195459411854,124.71710938629808,417.9584448431056,Day
347,2023-04-23 03:44:35.320338,37.64952,4.26018,28.68496,31.69074476230189,125.09977023770857,417.866079362758,Day
348,2023-04-23 03:44:42.784740,37.83302,4.12131,28.426,31.358187973524885,125.47950060506474,417.77417871140227,Day
349,2023-04-23 03:44:50.254312,37.81504,3.98578,28.13462,31.024074777200806,125.85661199932755,417.682705126286,Day
350,2023-04-23 03:44:57.715215,37.77758,3.94454,27.69477,30.689053891038366,126.23045101501015,417.5918549487626,Day
351,2023-04-23 03:45:05.184311,37.89173,3.72987,27.24958,30.352387757211478,126.60191572791214,417.501447560259,Day
352,2023-04-23 03:45:12.650561,37.75741,3.60725,26.83251,30.01460329963557,126.97049378185706,417.4116449732767,Day
353,2023-04-23 03:45:20.119073,37.80344,3.36877,26.54704,29.67548824086155,127.33648978667296,417.3224103030332,Day
354,2023-04-23 03:45:27.589319,37.63079,3.22483,26.17926,29.33509248969942,127.69991807001223,417.2337771706497,Day
355,2023-04-23 03:45:35.054438,37.79688,3.12306,25.666,28.99375851310191,128.06048611555116,417.14585387017553,Day
356,2023-04-23 03:45:42.535679,37.90598,2.92901,25.56936,28.650518693598666,128.4192770168935,417.0584131833448,Day
357,2023-04-23 03:45:50.016126,37.95696,2.74896,25.07781,28.306187449185938,128.77549641468076,416.9716855507778,Day
358,2023-04-23 03:45:57.496947,38.02647,2.72322,24.6249,27.960734614190283,129.1292437600558,416.8856832334763,Day
359,2023-04-23 03:46:04.981566,38.05306,2.59832,24.21437,27.614005420636303,129.4807412411549,416.8003885957917,Day
360,2023-04-23 03:46:12.470930,38.06751,2.36215,23.90734,27.265990766903503,129.830057829058,416.71582125883197,Day
361,2023-04-23 03:46:19.963633,38.25628,2.13662,23.72836,26.91677613950376,130.17716727585318,416.6320237512031,Day
362,2023-04-23 03:46:27.448155,38.31622,1.97169,23.42605,26.5669088574979,130.52159283888727,416.54914646456336,Day
363,2023-04-23 03:46:34.935807,38.34815,1.84324,23.07612,26.215905252802134,130.8638772424808,416.46709374712736,Day
364,2023-04-23 03:46:42.435154,38.41731,1.53044,22.52928,25.863355217789223,131.20447319187954,416.3857930165838,Day
365,2023-04-23 03:46:49.922643,38.46514,1.53369,22.38936,25.510405782887144,131.54233402237898,416.3055287556223,Day
366,2023-04-23 03:46:57.407346,38.58897,1.53941,22.04485,25.156639247269563,131.87792920424252,416.22622256489655,Day
367,2023-04-23 03:47:04.890046,38.57887,1.44814,21.50766,24.802057087640012,132.21131988095658,416.1478934558342,Day
368,2023-04-23 03:47:12.374321,38.53886,1.37084,21.08866,24.44648314734961,132.5427306315295,416.07052215759,Day
369,2023-04-23 03:47:19.860601,38.80843,1.4152,20.51752,24.089941767019543,132.87219459799405,415.9941344773487,Day
370,2023-04-23 03:47:27.348210,38.74624,1.27443,19.89749,23.73246401401789,133.19973840805142,415.9187574195886,Day
371,2023-04-23 03:47:34.837144,38.83083,1.12798,19.53311,23.374094473954237,133.5253762868838,415.8444204517046,Day
372,2023-04-23 03:47:42.339074,38.89016,0.9256,19.33712,23.014256340888288,133.84968044523117,415.771026860176,Day
373,2023-04-23 03:47:49.833007,39.05645,0.71978,19.09003,22.653987930163517,134.17176732321005,415.6988090576325,Day
374,2023-04-23 03:47:57.324197,39.0167,0.44066,18.69263,22.293062641359263,134.49189941004803,415.6277380439073,Day
375,2023-04-23 03:48:04.815682,39.03323,0.3961,18.34879,21.931351749438896,134.8102457525664,415.5578067928673,Day
376,2023-04-23 03:48:12.307727,39.12122,0.36561,17.91691,21.56885680994365,135.12685744743342,415.4890346397653,Day
377,2023-04-23 03:48:19.772720,39.12738,0.15773,17.60806,21.206936719559835,135.44061226981546,415.4216910004071,Day
378,2023-04-23 03:48:27.259318,39.27355,0.08958,17.52523,20.843262443256428,135.75358330738757,415.3553593940186,Day
379,2023-04-23 03:48:34.747832,39.31699,-0.00144,17.20404,20.478765548550747,136.0650086461783,415.2902343590464,Day
380,2023-04-23 03:48:42.223942,39.55009,-0.09172,16.67881,20.114192509410525,136.37430505328183,415.2264645715262,Day
381,2023-04-23 03:48:49.700147,39.58466,-0.26203,16.08357,19.748949856530604,136.6820308383415,415.1639606122889,Day
382,2023-04-23 03:48:57.168192,39.6897,-0.30255,15.58234,19.383444978102933,136.98789477340583,415.1028075624782,Day
383,2023-04-23 03:49:04.640853,39.65527,-0.29605,15.05251,19.017071124850386,137.2924539677536,415.0429203672359,Day
384,2023-04-23 03:49:12.113492,39.66843,-0.41692,14.91793,18.650078493316954,137.59554597196413,414.98435840180633,Day
385,2023-04-23 03:49:19.593702,39.68299,-0.45925,14.55724,18.282112436186754,137.89750771624148,414.92708415221557,Day
386,2023-04-23 03:49:27.094341,39.63653,-0.52075,14.42229,17.912537596139167,138.19889640447056,414.87102366930134,Day
387,2023-04-23 03:49:34.601886,39.76022,-0.76883,13.96913,17.54204898296119,138.49918125759356,414.8163070371384,Day
388,2023-04-23 03:49:42.104180,39.78015,-0.82381,13.79097,17.17124593778356,138.79792173719935,414.7630396674166,Day
389,2023-04-23 03:49:49.580170,39.95331,-0.94314,13.43033,16.801204242639123,139.09430748544895,414.7113827192618,Day
390,2023-04-23 03:49:57.054316,39.9785,-0.97106,12.35375,16.43071383181476,139.38936189907565,414.66117451653645,Day
391,2023-04-23 03:50:04.524505,40.11589,-1.01112,12.30867,16.05989278192413,139.6830365774411,414.61244481539416,Day
392,2023-04-23 03:50:12.032768,40.18092,-0.95977,12.02838,15.686693024816762,139.9769860042884,414.56495012256573,Day
393,2023-04-23 03:50:19.542724,40.24008,-1.16675,11.74467,15.312897667310894,140.26983638626697,414.5189446869357,Day
394,2023-04-23 03:50:27.032858,40.28187,-1.13636,11.45705,14.939610609340038,140.56077129144413,414.4745735267076,Day
395,2023-04-23 03:50:34.523822,40.33983,-1.21616,11.01646,14.565820927153522,140.85062674352324,414.4317248634903,Day
396,2023-04-23 03:50:41.994285,40.46542,-1.43285,10.54972,14.192599917137345,141.13861945268425,414.3905292861925,Day
397,2023-04-23 03:50:49.480002,40.58364,-1.29349,10.22095,13.818189851834862,141.42614860562833,414.3508047798017,Day
398,2023-04-23 03:50:56.954471,40.58007,-1.28932,9.68799,13.44390735972051,141.71224282980566,414.3127056959977,Day
399,2023-04-23 03:51:04.431391,40.56876,-1.37292,9.52205,13.069103553021636,141.99744094938282,414.2761761843558,Day
400,2023-04-23 03:51:11.903948,40.74199,-1.46927,9.53451,12.694110865654478,142.28153055884482,414.2412607164789,Day
401,2023-04-23 03:51:19.376483,40.73109,-1.72462,9.21896,12.318734702548806,142.56469980672512,414.20795217412496,Day
402,2023-04-23 03:51:26.844016,40.90091,-1.81746,8.8011,11.943248213930671,142.8467831809364,414.17628509034853,Day
403,2023-04-23 03:51:34.314326,40.98769,-1.85357,8.39468,11.56725927336139,143.12811476388865,414.14623729126384,Day
404,2023-04-23 03:51:41.797457,41.00322,-2.0387,7.63353,11.190276353573323,143.40909753301736,414.1177860948,Day
405,2023-04-23 03:51:49.283541,40.95372,-2.07832,7.13788,10.81281502405176,143.68938230862466,414.0909867112612,Day
406,2023-04-23 03:51:56.749427,40.90043,-2.01169,6.95174,10.436055198052905,143.96813470234628,414.0659276493661,Day
407,2023-04-23 03:52:04.214310,41.12139,-2.01966,6.62007,10.059025614870944,144.24611529808368,414.04254740319743,Day
408,2023-04-23 03:52:11.692070,41.173,-1.9451,6.37824,9.681060236957762,144.5238503533852,414.02081860829605,Day
409,2023-04-23 03:52:19.166367,41.24263,-1.94191,6.14837,9.30297414238853,144.80077644297063,414.00080086458667,Day
410,2023-04-23 03:52:26.642247,41.26569,-1.90735,5.6434,8.92454257827337,145.0770955486905,413.9824907967717,Day
411,2023-04-23 03:52:34.114186,41.45078,-1.92123,5.31679,8.546044939873317,145.35264084007144,413.965909848761,Day
412,2023-04-23 03:52:41.600332,41.43625,-2.02985,4.89128,8.166590009448157,145.62809608964398,413.9510309007461,Day
413,2023-04-23 03:52:49.082949,41.50491,-2.11759,4.37771,7.787072542216268,145.90284655235683,413.93790072598415,Day
414,2023-04-23 03:52:56.569161,41.62133,-2.09996,4.05524,7.407131080900078,146.17719010406532,413.92651460702854,Day
415,2023-04-23 03:53:04.059047,41.67009,-2.02234,3.64184,7.026801924117484,146.45113559388298,413.9168834501234,Day
416,2023-04-23 03:53:11.561364,41.83027,-2.09303,3.41089,6.645630676873569,146.72504418774363,413.90900827140615,Day
417,2023-04-23 03:53:19.054911,41.93647,-2.11833,2.88609,6.264703513918734,146.99817068962068,413.9029193891687,Day
418,2023-04-23 03:53:26.551619,42.00095,-2.16685,2.40076,5.883455632421726,147.27095644858977,413.89861175543666,Day
419,2023-04-23 03:53:34.042668,42.19238,-2.05858,2.15887,5.50231325623906,147.54313226296557,413.896094881657,Day
420,2023-04-23 03:53:41.526664,41.50734,-1.97341,1.77411,5.1213739575463775,147.81466502367758,413.8953701592716,Day
421,2023-04-23 03:53:49.009229,41.75522,-2.10595,1.62617,4.740369719472191,148.08578167970762,413.89643876273266,Day
422,2023-04-23 03:53:56.494280,41.99637,-2.02454,1.37663,4.359097045198573,148.3566618558448,413.89930601700394,Day
423,2023-04-23 03:54:03.984768,42.11471,-1.96397,1.12018,3.977424024268168,148.6274334273328,413.90397978908453,Day
424,2023-04-23 03:54:11.471983,42.25136,-2.06959,0.69801,3.5958071429300085,148.89780711354834,413.9104588086035,Day
425,2023-04-23 03:54:18.970643,42.30052,-2.10361,0.33438,3.213506586715977,149.16834121070988,413.9187617128396,Day
426,2023-04-23 03:54:26.467079,42.37616,-2.09667,0.14695,2.8312236431493245,149.43857350320334,413.9288793629713,Day
427,2023-04-23 03:54:33.962432,42.45653,-2.21462,-0.34913,2.448928210727339,149.70856003504747,413.9408136061508,Day
428,2023-04-23 03:54:41.464026,42.45699,-2.31461,-0.8353,2.066230386590256,149.97861043928293,413.9545803914114,Day
429,2023-04-23 03:54:48.974039,42.63442,-2.23593,-1.24259,1.6830552534124517,150.2488114998954,413.9701892441671,Day
430,2023-04-23 03:54:56.476631,42.63019,-2.29298,-1.49517,1.300211340640441,150.51862753594946,413.98760855208366,Day
431,2023-04-23 03:55:03.977681,42.66603,-2.20813,-1.92971,0.9174166669035879,150.78829197455323,414.0068484352961,Day
432,2023-04-23 03:55:11.477551,42.77535,-2.15614,-2.38864,0.5346538978306444,151.0578514520795,414.0279089223496,Day
433,2023-04-23 03:55:18.958007,42.85815,-2.14353,-2.59144,0.15286845375848412,151.32667466400338,414.05073026136955,Day
434,2023-04-23 03:55:26.431852,43.02463,-2.27532,-2.84068,-0.22857742777901288,151.59524494427254,414.0753403938866,Day
435,2023-04-23 03:55:33.902213,43.07058,-2.31789,-3.03864,-0.6098411333985736,151.86370706730247,414.1017446986055,Day
436,2023-04-23 03:55:41.375294,42.98711,-2.25215,-3.30019,-0.991226166440811,152.1323086760306,414.12996242958053,Day
437,2023-04-23 03:55:48.847100,43.20398,-2.21671,-3.65338,-1.372509130876304,152.40092639707683,414.15997559542814,Day
438,2023-04-23 03:55:56.317369,43.24091,-2.27039,-3.86729,-1.75367395105574,152.66958280865694,414.1917795034252,Day
439,2023-04-23 03:56:03.783758,43.16006,-2.18223,-4.19772,-2.1345767686568036,152.9382103236746,414.2253573291969,Day
440,2023-04-23 03:56:11.254176,43.17691,-2.15305,-4.72805,-2.5156298628461253,153.20713370541813,414.2607422313245,Day
441,2023-04-23 03:56:18.721545,43.28135,-2.14028,-5.01741,-2.8964521338645386,153.47611808172698,414.29789559388496,Day
442,2023-04-23 03:56:26.192201,43.27339,-2.28849,-5.34961,-3.277358053293291,153.7454197082862,414.3368441364185,Day
443,2023-04-23 03:56:33.664503,43.21418,-2.42385,-5.69951,-3.6582545717367903,154.0150072780426,414.37757567963985,Day
444,2023-04-23 03:56:41.132611,43.25434,-2.41583,-6.05,-4.038819398916702,154.2846867991638,414.4200499177141,Day
445,2023-04-23 03:56:48.599279,43.38777,-2.39918,-6.47089,-4.419198190018668,154.55459545034384,414.4642757769386,Day
446,2023-04-23 03:56:56.064453,43.56022,-2.25285,-6.89402,-4.799376453175002,154.82475716623716,414.5102449136688,Day
447,2023-04-23 03:57:03.534504,43.73994,-2.28664,-7.30884,-5.1796542216627195,155.095419977318,414.5579886846964,Day
448,2023-04-23 03:57:11.014648,43.79884,-2.33007,-7.74914,-5.560292928662375,155.36680601737706,414.6075386302318,Day
